"Quốc gia","Tỉnh/Thành phố",Quận/Huyện,"Zip/Postal Code From","Zip/Postal Code To","Trọng lượng From","Trọng lượng To","Shipping Price","Delivery Type"
PHL,*,,,,10501.0000,11000.0000,1031470.0000,"Normal Shipping"
PHL,*,,,,14501.0000,15000.0000,3528800.0000,"Express Saver"
PHL,*,,,,2501.0000,3000.0000,413710.0000,"Normal Shipping"
PHL,*,,,,6501.0000,7000.0000,1840960.0000,"Express Saver"
PHL,*,,,,10001.0000,10500.0000,992860.0000,"Normal Shipping"
PHL,*,,,,14001.0000,14500.0000,3423310.0000,"Express Saver"
PHL,*,,,,2001.0000,2500.0000,375100.0000,"Normal Shipping"
PHL,*,,,,9501.0000,10000.0000,954250.0000,"Normal Shipping"
PHL,*,,,,6001.0000,6500.0000,1735470.0000,"Express Saver"
PHL,*,,,,13501.0000,14000.0000,3317820.0000,"Express Saver"
PHL,*,,,,1501.0000,2000.0000,336490.0000,"Normal Shipping"
PHL,*,,,,9001.0000,9500.0000,915640.0000,"Normal Shipping"
PHL,*,,,,5501.0000,6000.0000,1629980.0000,"Express Saver"
PHL,*,,,,13001.0000,13500.0000,3212330.0000,"Express Saver"
PHL,*,,,,1001.0000,1500.0000,297880.0000,"Normal Shipping"
PHL,*,,,,8501.0000,9000.0000,877030.0000,"Normal Shipping"
PHL,*,,,,5001.0000,5500.0000,1524490.0000,"Express Saver"
PHL,*,,,,12501.0000,13000.0000,3106840.0000,"Express Saver"
PHL,*,,,,501.0000,1000.0000,259270.0000,"Normal Shipping"
PHL,*,,,,8001.0000,8500.0000,838420.0000,"Normal Shipping"
PHL,*,,,,4501.0000,5000.0000,1419000.0000,"Express Saver"
PHL,*,,,,12001.0000,12500.0000,3001350.0000,"Express Saver"
PHL,*,,,,0.0000,500.0000,220660.0000,"Normal Shipping"
PHL,*,,,,7501.0000,8000.0000,799810.0000,"Normal Shipping"
PHL,*,,,,4001.0000,4500.0000,1313510.0000,"Express Saver"
PHL,*,,,,11501.0000,12000.0000,2895860.0000,"Express Saver"
PHL,*,,,,7001.0000,7500.0000,761200.0000,"Normal Shipping"
PHL,*,,,,15001.0000,15500.0000,1378960.0000,"Normal Shipping"
PHL,*,,,,3501.0000,4000.0000,1208020.0000,"Express Saver"
PHL,*,,,,11001.0000,11500.0000,2790370.0000,"Express Saver"
PHL,*,,,,14501.0000,15000.0000,1340350.0000,"Normal Shipping"
PHL,*,,,,3001.0000,3500.0000,1102530.0000,"Express Saver"
PHL,*,,,,6501.0000,7000.0000,722590.0000,"Normal Shipping"
PHL,*,,,,10501.0000,11000.0000,2684880.0000,"Express Saver"
POL,*,,,,6501.0000,7000.0000,1753620.0000,"Normal Shipping"
POL,*,,,,14501.0000,15000.0000,3492500.0000,"Normal Shipping"
POL,*,,,,10501.0000,11000.0000,5244690.0000,"Express Saver"
POL,*,,,,2501.0000,3000.0000,2002770.0000,"Express Saver"
POL,*,,,,6001.0000,6500.0000,1644940.0000,"Normal Shipping"
POL,*,,,,14001.0000,14500.0000,3383820.0000,"Normal Shipping"
POL,*,,,,10001.0000,10500.0000,5042070.0000,"Express Saver"
POL,*,,,,2001.0000,2500.0000,1800150.0000,"Express Saver"
POL,*,,,,13501.0000,14000.0000,3275140.0000,"Normal Shipping"
POL,*,,,,5501.0000,6000.0000,1536260.0000,"Normal Shipping"
POL,*,,,,9501.0000,10000.0000,4839450.0000,"Express Saver"
POL,*,,,,1501.0000,2000.0000,1597530.0000,"Express Saver"
POL,*,,,,13001.0000,13500.0000,3166460.0000,"Normal Shipping"
POL,*,,,,5001.0000,5500.0000,1427580.0000,"Normal Shipping"
POL,*,,,,9001.0000,9500.0000,4636830.0000,"Express Saver"
POL,*,,,,1001.0000,1500.0000,1394910.0000,"Express Saver"
POL,*,,,,12501.0000,13000.0000,3057780.0000,"Normal Shipping"
POL,*,,,,4501.0000,5000.0000,1318900.0000,"Normal Shipping"
POL,*,,,,8501.0000,9000.0000,4434210.0000,"Express Saver"
POL,*,,,,501.0000,1000.0000,1192290.0000,"Express Saver"
POL,*,,,,12001.0000,12500.0000,2949100.0000,"Normal Shipping"
POL,*,,,,4001.0000,4500.0000,1210220.0000,"Normal Shipping"
POL,*,,,,8001.0000,8500.0000,4231590.0000,"Express Saver"
POL,*,,,,0.0000,500.0000,989670.0000,"Express Saver"
POL,*,,,,11501.0000,12000.0000,2840420.0000,"Normal Shipping"
POL,*,,,,3501.0000,4000.0000,1101540.0000,"Normal Shipping"
POL,*,,,,7501.0000,8000.0000,4028970.0000,"Express Saver"
POL,*,,,,11001.0000,11500.0000,2731740.0000,"Normal Shipping"
POL,*,,,,3001.0000,3500.0000,992860.0000,"Normal Shipping"
POL,*,,,,7001.0000,7500.0000,3826350.0000,"Express Saver"
POL,*,,,,15001.0000,15500.0000,7068270.0000,"Express Saver"
POL,*,,,,10501.0000,11000.0000,2623060.0000,"Normal Shipping"
POL,*,,,,2501.0000,3000.0000,884180.0000,"Normal Shipping"
POL,*,,,,6501.0000,7000.0000,3623730.0000,"Express Saver"
POL,*,,,,14501.0000,15000.0000,6865650.0000,"Express Saver"
POL,*,,,,10001.0000,10500.0000,2514380.0000,"Normal Shipping"
POL,*,,,,2001.0000,2500.0000,775500.0000,"Normal Shipping"
POL,*,,,,6001.0000,6500.0000,3421110.0000,"Express Saver"
POL,*,,,,14001.0000,14500.0000,6663030.0000,"Express Saver"
POL,*,,,,9501.0000,10000.0000,2405700.0000,"Normal Shipping"
POL,*,,,,1501.0000,2000.0000,666820.0000,"Normal Shipping"
POL,*,,,,13501.0000,14000.0000,6460410.0000,"Express Saver"
POL,*,,,,5501.0000,6000.0000,3218490.0000,"Express Saver"
POL,*,,,,9001.0000,9500.0000,2297020.0000,"Normal Shipping"
POL,*,,,,1001.0000,1500.0000,558140.0000,"Normal Shipping"
POL,*,,,,13001.0000,13500.0000,6257790.0000,"Express Saver"
POL,*,,,,5001.0000,5500.0000,3015870.0000,"Express Saver"
POL,*,,,,8501.0000,9000.0000,2188340.0000,"Normal Shipping"
POL,*,,,,501.0000,1000.0000,449460.0000,"Normal Shipping"
POL,*,,,,12501.0000,13000.0000,6055170.0000,"Express Saver"
POL,*,,,,4501.0000,5000.0000,2813250.0000,"Express Saver"
POL,*,,,,8001.0000,8500.0000,2079660.0000,"Normal Shipping"
POL,*,,,,0.0000,500.0000,340780.0000,"Normal Shipping"
POL,*,,,,12001.0000,12500.0000,5852550.0000,"Express Saver"
POL,*,,,,4001.0000,4500.0000,2610630.0000,"Express Saver"
POL,*,,,,7501.0000,8000.0000,1970980.0000,"Normal Shipping"
POL,*,,,,11501.0000,12000.0000,5649930.0000,"Express Saver"
POL,*,,,,3501.0000,4000.0000,2408010.0000,"Express Saver"
POL,*,,,,7001.0000,7500.0000,1862300.0000,"Normal Shipping"
POL,*,,,,15001.0000,15500.0000,3601180.0000,"Normal Shipping"
POL,*,,,,11001.0000,11500.0000,5447310.0000,"Express Saver"
POL,*,,,,3001.0000,3500.0000,2205390.0000,"Express Saver"
RUS,*,,,,11001.0000,11500.0000,5447310.0000,"Express Saver"
RUS,*,,,,3001.0000,3500.0000,2205390.0000,"Express Saver"
RUS,*,,,,6501.0000,7000.0000,1539010.0000,"Normal Shipping"
RUS,*,,,,14501.0000,15000.0000,2880130.0000,"Normal Shipping"
RUS,*,,,,10501.0000,11000.0000,5244690.0000,"Express Saver"
RUS,*,,,,6001.0000,6500.0000,1455190.0000,"Normal Shipping"
RUS,*,,,,14001.0000,14500.0000,2796310.0000,"Normal Shipping"
RUS,*,,,,2501.0000,3000.0000,2002770.0000,"Express Saver"
RUS,*,,,,10001.0000,10500.0000,5042070.0000,"Express Saver"
RUS,*,,,,5501.0000,6000.0000,1371370.0000,"Normal Shipping"
RUS,*,,,,13501.0000,14000.0000,2712490.0000,"Normal Shipping"
RUS,*,,,,2001.0000,2500.0000,1800150.0000,"Express Saver"
RUS,*,,,,9501.0000,10000.0000,4839450.0000,"Express Saver"
RUS,*,,,,5001.0000,5500.0000,1287550.0000,"Normal Shipping"
RUS,*,,,,13001.0000,13500.0000,2628670.0000,"Normal Shipping"
RUS,*,,,,1501.0000,2000.0000,1597530.0000,"Express Saver"
RUS,*,,,,9001.0000,9500.0000,4636830.0000,"Express Saver"
RUS,*,,,,4501.0000,5000.0000,1203730.0000,"Normal Shipping"
RUS,*,,,,12501.0000,13000.0000,2544850.0000,"Normal Shipping"
RUS,*,,,,1001.0000,1500.0000,1394910.0000,"Express Saver"
RUS,*,,,,8501.0000,9000.0000,4434210.0000,"Express Saver"
RUS,*,,,,4001.0000,4500.0000,1119910.0000,"Normal Shipping"
RUS,*,,,,12001.0000,12500.0000,2461030.0000,"Normal Shipping"
RUS,*,,,,501.0000,1000.0000,1192290.0000,"Express Saver"
RUS,*,,,,8001.0000,8500.0000,4231590.0000,"Express Saver"
RUS,*,,,,11501.0000,12000.0000,2377210.0000,"Normal Shipping"
RUS,*,,,,0.0000,500.0000,989670.0000,"Express Saver"
RUS,*,,,,3501.0000,4000.0000,1036090.0000,"Normal Shipping"
RUS,*,,,,7501.0000,8000.0000,4028970.0000,"Express Saver"
RUS,*,,,,11001.0000,11500.0000,2293390.0000,"Normal Shipping"
RUS,*,,,,3001.0000,3500.0000,952270.0000,"Normal Shipping"
RUS,*,,,,7001.0000,7500.0000,3826350.0000,"Express Saver"
RUS,*,,,,15001.0000,15500.0000,7068270.0000,"Express Saver"
RUS,*,,,,10501.0000,11000.0000,2209570.0000,"Normal Shipping"
RUS,*,,,,6501.0000,7000.0000,3623730.0000,"Express Saver"
RUS,*,,,,14501.0000,15000.0000,6865650.0000,"Express Saver"
RUS,*,,,,2501.0000,3000.0000,868450.0000,"Normal Shipping"
RUS,*,,,,10001.0000,10500.0000,2125750.0000,"Normal Shipping"
RUS,*,,,,6001.0000,6500.0000,3421110.0000,"Express Saver"
RUS,*,,,,14001.0000,14500.0000,6663030.0000,"Express Saver"
RUS,*,,,,2001.0000,2500.0000,784630.0000,"Normal Shipping"
RUS,*,,,,9501.0000,10000.0000,2041930.0000,"Normal Shipping"
RUS,*,,,,5501.0000,6000.0000,3218490.0000,"Express Saver"
RUS,*,,,,13501.0000,14000.0000,6460410.0000,"Express Saver"
RUS,*,,,,1501.0000,2000.0000,700810.0000,"Normal Shipping"
RUS,*,,,,9001.0000,9500.0000,1958110.0000,"Normal Shipping"
RUS,*,,,,5001.0000,5500.0000,3015870.0000,"Express Saver"
RUS,*,,,,13001.0000,13500.0000,6257790.0000,"Express Saver"
RUS,*,,,,1001.0000,1500.0000,616990.0000,"Normal Shipping"
RUS,*,,,,8501.0000,9000.0000,1874290.0000,"Normal Shipping"
RUS,*,,,,4501.0000,5000.0000,2813250.0000,"Express Saver"
RUS,*,,,,12501.0000,13000.0000,6055170.0000,"Express Saver"
RUS,*,,,,501.0000,1000.0000,533170.0000,"Normal Shipping"
RUS,*,,,,8001.0000,8500.0000,1790470.0000,"Normal Shipping"
RUS,*,,,,4001.0000,4500.0000,2610630.0000,"Express Saver"
RUS,*,,,,12001.0000,12500.0000,5852550.0000,"Express Saver"
RUS,*,,,,0.0000,500.0000,449350.0000,"Normal Shipping"
RUS,*,,,,7501.0000,8000.0000,1706650.0000,"Normal Shipping"
RUS,*,,,,11501.0000,12000.0000,5649930.0000,"Express Saver"
RUS,*,,,,3501.0000,4000.0000,2408010.0000,"Express Saver"
RUS,*,,,,7001.0000,7500.0000,1622830.0000,"Normal Shipping"
RUS,*,,,,15001.0000,15500.0000,2963950.0000,"Normal Shipping"
SGP,*,,,,7501.0000,8000.0000,659670.0000,"Normal Shipping"
SGP,*,,,,3501.0000,4000.0000,1208020.0000,"Express Saver"
SGP,*,,,,11501.0000,12000.0000,2895860.0000,"Express Saver"
SGP,*,,,,15001.0000,15500.0000,1083720.0000,"Normal Shipping"
SGP,*,,,,7001.0000,7500.0000,631400.0000,"Normal Shipping"
SGP,*,,,,3001.0000,3500.0000,1102530.0000,"Express Saver"
SGP,*,,,,11001.0000,11500.0000,2790370.0000,"Express Saver"
SGP,*,,,,6501.0000,7000.0000,603130.0000,"Normal Shipping"
SGP,*,,,,14501.0000,15000.0000,1055450.0000,"Normal Shipping"
SGP,*,,,,2501.0000,3000.0000,997040.0000,"Express Saver"
SGP,*,,,,10501.0000,11000.0000,2684880.0000,"Express Saver"
SGP,*,,,,6001.0000,6500.0000,574860.0000,"Normal Shipping"
SGP,*,,,,14001.0000,14500.0000,1027180.0000,"Normal Shipping"
SGP,*,,,,2001.0000,2500.0000,891550.0000,"Express Saver"
SGP,*,,,,10001.0000,10500.0000,2579390.0000,"Express Saver"
SGP,*,,,,5501.0000,6000.0000,546590.0000,"Normal Shipping"
SGP,*,,,,13501.0000,14000.0000,998910.0000,"Normal Shipping"
SGP,*,,,,1501.0000,2000.0000,786060.0000,"Express Saver"
SGP,*,,,,9501.0000,10000.0000,2473900.0000,"Express Saver"
SGP,*,,,,5001.0000,5500.0000,518320.0000,"Normal Shipping"
SGP,*,,,,13001.0000,13500.0000,970640.0000,"Normal Shipping"
SGP,*,,,,1001.0000,1500.0000,680570.0000,"Express Saver"
SGP,*,,,,9001.0000,9500.0000,2368410.0000,"Express Saver"
SGP,*,,,,4501.0000,5000.0000,490050.0000,"Normal Shipping"
SGP,*,,,,12501.0000,13000.0000,942370.0000,"Normal Shipping"
SGP,*,,,,8501.0000,9000.0000,2262920.0000,"Express Saver"
SGP,*,,,,501.0000,1000.0000,575080.0000,"Express Saver"
SGP,*,,,,4001.0000,4500.0000,461780.0000,"Normal Shipping"
SGP,*,,,,12001.0000,12500.0000,914100.0000,"Normal Shipping"
SGP,*,,,,8001.0000,8500.0000,2157430.0000,"Express Saver"
SGP,*,,,,0.0000,500.0000,469590.0000,"Express Saver"
SGP,*,,,,3501.0000,4000.0000,433510.0000,"Normal Shipping"
SGP,*,,,,11501.0000,12000.0000,885830.0000,"Normal Shipping"
SGP,*,,,,7501.0000,8000.0000,2051940.0000,"Express Saver"
SGP,*,,,,3001.0000,3500.0000,405240.0000,"Normal Shipping"
SGP,*,,,,11001.0000,11500.0000,857560.0000,"Normal Shipping"
SGP,*,,,,15001.0000,15500.0000,3634290.0000,"Express Saver"
SGP,*,,,,7001.0000,7500.0000,1946450.0000,"Express Saver"
SGP,*,,,,2501.0000,3000.0000,376970.0000,"Normal Shipping"
SGP,*,,,,10501.0000,11000.0000,829290.0000,"Normal Shipping"
SGP,*,,,,6501.0000,7000.0000,1840960.0000,"Express Saver"
SGP,*,,,,14501.0000,15000.0000,3528800.0000,"Express Saver"
SGP,*,,,,2001.0000,2500.0000,348700.0000,"Normal Shipping"
SGP,*,,,,10001.0000,10500.0000,801020.0000,"Normal Shipping"
SGP,*,,,,6001.0000,6500.0000,1735470.0000,"Express Saver"
SGP,*,,,,14001.0000,14500.0000,3423310.0000,"Express Saver"
SGP,*,,,,1501.0000,2000.0000,320430.0000,"Normal Shipping"
SGP,*,,,,9501.0000,10000.0000,772750.0000,"Normal Shipping"
SGP,*,,,,5501.0000,6000.0000,1629980.0000,"Express Saver"
SGP,*,,,,13501.0000,14000.0000,3317820.0000,"Express Saver"
SGP,*,,,,1001.0000,1500.0000,292160.0000,"Normal Shipping"
SGP,*,,,,9001.0000,9500.0000,744480.0000,"Normal Shipping"
SGP,*,,,,5001.0000,5500.0000,1524490.0000,"Express Saver"
SGP,*,,,,13001.0000,13500.0000,3212330.0000,"Express Saver"
SGP,*,,,,501.0000,1000.0000,263890.0000,"Normal Shipping"
SGP,*,,,,8501.0000,9000.0000,716210.0000,"Normal Shipping"
SGP,*,,,,4501.0000,5000.0000,1419000.0000,"Express Saver"
SGP,*,,,,12501.0000,13000.0000,3106840.0000,"Express Saver"
SGP,*,,,,8001.0000,8500.0000,687940.0000,"Normal Shipping"
SGP,*,,,,0.0000,500.0000,235620.0000,"Normal Shipping"
SGP,*,,,,4001.0000,4500.0000,1313510.0000,"Express Saver"
SGP,*,,,,12001.0000,12500.0000,3001350.0000,"Express Saver"
SWE,*,,,,3501.0000,4000.0000,2911040.0000,"Express Saver"
SWE,*,,,,11501.0000,12000.0000,7050560.0000,"Express Saver"
SWE,*,,,,15001.0000,15500.0000,3887950.0000,"Normal Shipping"
SWE,*,,,,7001.0000,7500.0000,2068110.0000,"Normal Shipping"
SWE,*,,,,3001.0000,3500.0000,2652320.0000,"Express Saver"
SWE,*,,,,11001.0000,11500.0000,6791840.0000,"Express Saver"
SWE,*,,,,6501.0000,7000.0000,1954370.0000,"Normal Shipping"
SWE,*,,,,14501.0000,15000.0000,3774210.0000,"Normal Shipping"
SWE,*,,,,10501.0000,11000.0000,6533120.0000,"Express Saver"
SWE,*,,,,2501.0000,3000.0000,2393600.0000,"Express Saver"
SWE,*,,,,6001.0000,6500.0000,1840630.0000,"Normal Shipping"
SWE,*,,,,14001.0000,14500.0000,3660470.0000,"Normal Shipping"
SWE,*,,,,10001.0000,10500.0000,6274400.0000,"Express Saver"
SWE,*,,,,2001.0000,2500.0000,2134880.0000,"Express Saver"
SWE,*,,,,5501.0000,6000.0000,1726890.0000,"Normal Shipping"
SWE,*,,,,13501.0000,14000.0000,3546730.0000,"Normal Shipping"
SWE,*,,,,9501.0000,10000.0000,6015680.0000,"Express Saver"
SWE,*,,,,1501.0000,2000.0000,1876160.0000,"Express Saver"
SWE,*,,,,5001.0000,5500.0000,1613150.0000,"Normal Shipping"
SWE,*,,,,13001.0000,13500.0000,3432990.0000,"Normal Shipping"
SWE,*,,,,9001.0000,9500.0000,5756960.0000,"Express Saver"
SWE,*,,,,1001.0000,1500.0000,1617440.0000,"Express Saver"
SWE,*,,,,4501.0000,5000.0000,1499410.0000,"Normal Shipping"
SWE,*,,,,12501.0000,13000.0000,3319250.0000,"Normal Shipping"
SWE,*,,,,8501.0000,9000.0000,5498240.0000,"Express Saver"
SWE,*,,,,501.0000,1000.0000,1358720.0000,"Express Saver"
SWE,*,,,,4001.0000,4500.0000,1385670.0000,"Normal Shipping"
SWE,*,,,,12001.0000,12500.0000,3205510.0000,"Normal Shipping"
SWE,*,,,,8001.0000,8500.0000,5239520.0000,"Express Saver"
SWE,*,,,,0.0000,500.0000,1100000.0000,"Express Saver"
SWE,*,,,,3501.0000,4000.0000,1271930.0000,"Normal Shipping"
SWE,*,,,,11501.0000,12000.0000,3091770.0000,"Normal Shipping"
SWE,*,,,,7501.0000,8000.0000,4980800.0000,"Express Saver"
SWE,*,,,,3001.0000,3500.0000,1158190.0000,"Normal Shipping"
SWE,*,,,,11001.0000,11500.0000,2978030.0000,"Normal Shipping"
SWE,*,,,,7001.0000,7500.0000,4722080.0000,"Express Saver"
SWE,*,,,,15001.0000,15500.0000,8861600.0000,"Express Saver"
SWE,*,,,,2501.0000,3000.0000,1044450.0000,"Normal Shipping"
SWE,*,,,,10501.0000,11000.0000,2864290.0000,"Normal Shipping"
SWE,*,,,,6501.0000,7000.0000,4463360.0000,"Express Saver"
SWE,*,,,,14501.0000,15000.0000,8602880.0000,"Express Saver"
SWE,*,,,,10001.0000,10500.0000,2750550.0000,"Normal Shipping"
SWE,*,,,,2001.0000,2500.0000,930710.0000,"Normal Shipping"
SWE,*,,,,6001.0000,6500.0000,4204640.0000,"Express Saver"
SWE,*,,,,14001.0000,14500.0000,8344160.0000,"Express Saver"
SWE,*,,,,9501.0000,10000.0000,2636810.0000,"Normal Shipping"
SWE,*,,,,1501.0000,2000.0000,816970.0000,"Normal Shipping"
SWE,*,,,,5501.0000,6000.0000,3945920.0000,"Express Saver"
SWE,*,,,,13501.0000,14000.0000,8085440.0000,"Express Saver"
SWE,*,,,,9001.0000,9500.0000,2523070.0000,"Normal Shipping"
SWE,*,,,,1001.0000,1500.0000,703230.0000,"Normal Shipping"
SWE,*,,,,5001.0000,5500.0000,3687200.0000,"Express Saver"
SWE,*,,,,13001.0000,13500.0000,7826720.0000,"Express Saver"
SWE,*,,,,8501.0000,9000.0000,2409330.0000,"Normal Shipping"
SWE,*,,,,501.0000,1000.0000,589490.0000,"Normal Shipping"
SWE,*,,,,4501.0000,5000.0000,3428480.0000,"Express Saver"
SWE,*,,,,12501.0000,13000.0000,7568000.0000,"Express Saver"
SWE,*,,,,8001.0000,8500.0000,2295590.0000,"Normal Shipping"
SWE,*,,,,0.0000,500.0000,475750.0000,"Normal Shipping"
SWE,*,,,,4001.0000,4500.0000,3169760.0000,"Express Saver"
SWE,*,,,,12001.0000,12500.0000,7309280.0000,"Express Saver"
SWE,*,,,,7501.0000,8000.0000,2181850.0000,"Normal Shipping"
THA,*,,,,0.0000,500.0000,209990.0000,"Normal Shipping"
THA,*,,,,8001.0000,8500.0000,539110.0000,"Normal Shipping"
THA,*,,,,12001.0000,12500.0000,3001350.0000,"Express Saver"
THA,*,,,,4001.0000,4500.0000,1313510.0000,"Express Saver"
THA,*,,,,7501.0000,8000.0000,518540.0000,"Normal Shipping"
THA,*,,,,15001.0000,15500.0000,827090.0000,"Normal Shipping"
THA,*,,,,3501.0000,4000.0000,1208020.0000,"Express Saver"
THA,*,,,,11501.0000,12000.0000,2895860.0000,"Express Saver"
THA,*,,,,7001.0000,7500.0000,497970.0000,"Normal Shipping"
THA,*,,,,14501.0000,15000.0000,806520.0000,"Normal Shipping"
THA,*,,,,3001.0000,3500.0000,1102530.0000,"Express Saver"
THA,*,,,,11001.0000,11500.0000,2790370.0000,"Express Saver"
THA,*,,,,6501.0000,7000.0000,477400.0000,"Normal Shipping"
THA,*,,,,14001.0000,14500.0000,785950.0000,"Normal Shipping"
THA,*,,,,2501.0000,3000.0000,997040.0000,"Express Saver"
THA,*,,,,10501.0000,11000.0000,2684880.0000,"Express Saver"
THA,*,,,,6001.0000,6500.0000,456830.0000,"Normal Shipping"
THA,*,,,,13501.0000,14000.0000,765380.0000,"Normal Shipping"
THA,*,,,,2001.0000,2500.0000,891550.0000,"Express Saver"
THA,*,,,,10001.0000,10500.0000,2579390.0000,"Express Saver"
THA,*,,,,5501.0000,6000.0000,436260.0000,"Normal Shipping"
THA,*,,,,13001.0000,13500.0000,744810.0000,"Normal Shipping"
THA,*,,,,1501.0000,2000.0000,786060.0000,"Express Saver"
THA,*,,,,9501.0000,10000.0000,2473900.0000,"Express Saver"
THA,*,,,,5001.0000,5500.0000,415690.0000,"Normal Shipping"
THA,*,,,,1001.0000,1500.0000,680570.0000,"Express Saver"
THA,*,,,,9001.0000,9500.0000,2368410.0000,"Express Saver"
THA,*,,,,12501.0000,13000.0000,724240.0000,"Normal Shipping"
THA,*,,,,4501.0000,5000.0000,395120.0000,"Normal Shipping"
THA,*,,,,501.0000,1000.0000,575080.0000,"Express Saver"
THA,*,,,,8501.0000,9000.0000,2262920.0000,"Express Saver"
THA,*,,,,12001.0000,12500.0000,703670.0000,"Normal Shipping"
THA,*,,,,4001.0000,4500.0000,374550.0000,"Normal Shipping"
THA,*,,,,0.0000,500.0000,469590.0000,"Express Saver"
THA,*,,,,8001.0000,8500.0000,2157430.0000,"Express Saver"
THA,*,,,,3501.0000,4000.0000,353980.0000,"Normal Shipping"
THA,*,,,,11501.0000,12000.0000,683100.0000,"Normal Shipping"
THA,*,,,,7501.0000,8000.0000,2051940.0000,"Express Saver"
THA,*,,,,15001.0000,15500.0000,3634290.0000,"Express Saver"
THA,*,,,,3001.0000,3500.0000,333410.0000,"Normal Shipping"
THA,*,,,,11001.0000,11500.0000,662530.0000,"Normal Shipping"
THA,*,,,,7001.0000,7500.0000,1946450.0000,"Express Saver"
THA,*,,,,14501.0000,15000.0000,3528800.0000,"Express Saver"
THA,*,,,,2501.0000,3000.0000,312840.0000,"Normal Shipping"
THA,*,,,,10501.0000,11000.0000,641960.0000,"Normal Shipping"
THA,*,,,,6501.0000,7000.0000,1840960.0000,"Express Saver"
THA,*,,,,14001.0000,14500.0000,3423310.0000,"Express Saver"
THA,*,,,,2001.0000,2500.0000,292270.0000,"Normal Shipping"
THA,*,,,,10001.0000,10500.0000,621390.0000,"Normal Shipping"
THA,*,,,,6001.0000,6500.0000,1735470.0000,"Express Saver"
THA,*,,,,13501.0000,14000.0000,3317820.0000,"Express Saver"
THA,*,,,,1501.0000,2000.0000,271700.0000,"Normal Shipping"
THA,*,,,,9501.0000,10000.0000,600820.0000,"Normal Shipping"
THA,*,,,,5501.0000,6000.0000,1629980.0000,"Express Saver"
THA,*,,,,13001.0000,13500.0000,3212330.0000,"Express Saver"
THA,*,,,,1001.0000,1500.0000,251130.0000,"Normal Shipping"
THA,*,,,,9001.0000,9500.0000,580250.0000,"Normal Shipping"
THA,*,,,,5001.0000,5500.0000,1524490.0000,"Express Saver"
THA,*,,,,501.0000,1000.0000,230560.0000,"Normal Shipping"
THA,*,,,,8501.0000,9000.0000,559680.0000,"Normal Shipping"
THA,*,,,,12501.0000,13000.0000,3106840.0000,"Express Saver"
THA,*,,,,4501.0000,5000.0000,1419000.0000,"Express Saver"
TWN,*,,,,12501.0000,13000.0000,3106840.0000,"Express Saver"
TWN,*,,,,4501.0000,5000.0000,1419000.0000,"Express Saver"
TWN,*,,,,0.0000,500.0000,378510.0000,"Normal Shipping"
TWN,*,,,,8001.0000,8500.0000,1645710.0000,"Normal Shipping"
TWN,*,,,,12001.0000,12500.0000,3001350.0000,"Express Saver"
TWN,*,,,,4001.0000,4500.0000,1313510.0000,"Express Saver"
TWN,*,,,,7501.0000,8000.0000,1566510.0000,"Normal Shipping"
TWN,*,,,,3501.0000,4000.0000,1208020.0000,"Express Saver"
TWN,*,,,,11501.0000,12000.0000,2895860.0000,"Express Saver"
TWN,*,,,,15001.0000,15500.0000,2754510.0000,"Normal Shipping"
TWN,*,,,,7001.0000,7500.0000,1487310.0000,"Normal Shipping"
TWN,*,,,,3001.0000,3500.0000,1102530.0000,"Express Saver"
TWN,*,,,,11001.0000,11500.0000,2790370.0000,"Express Saver"
TWN,*,,,,14501.0000,15000.0000,2675310.0000,"Normal Shipping"
TWN,*,,,,6501.0000,7000.0000,1408110.0000,"Normal Shipping"
TWN,*,,,,2501.0000,3000.0000,997040.0000,"Express Saver"
TWN,*,,,,10501.0000,11000.0000,2684880.0000,"Express Saver"
TWN,*,,,,14001.0000,14500.0000,2596110.0000,"Normal Shipping"
TWN,*,,,,6001.0000,6500.0000,1328910.0000,"Normal Shipping"
TWN,*,,,,2001.0000,2500.0000,891550.0000,"Express Saver"
TWN,*,,,,10001.0000,10500.0000,2579390.0000,"Express Saver"
TWN,*,,,,13501.0000,14000.0000,2516910.0000,"Normal Shipping"
TWN,*,,,,5501.0000,6000.0000,1249710.0000,"Normal Shipping"
TWN,*,,,,1501.0000,2000.0000,786060.0000,"Express Saver"
TWN,*,,,,9501.0000,10000.0000,2473900.0000,"Express Saver"
TWN,*,,,,13001.0000,13500.0000,2437710.0000,"Normal Shipping"
TWN,*,,,,5001.0000,5500.0000,1170510.0000,"Normal Shipping"
TWN,*,,,,1001.0000,1500.0000,680570.0000,"Express Saver"
TWN,*,,,,9001.0000,9500.0000,2368410.0000,"Express Saver"
TWN,*,,,,12501.0000,13000.0000,2358510.0000,"Normal Shipping"
TWN,*,,,,4501.0000,5000.0000,1091310.0000,"Normal Shipping"
TWN,*,,,,501.0000,1000.0000,575080.0000,"Express Saver"
TWN,*,,,,8501.0000,9000.0000,2262920.0000,"Express Saver"
TWN,*,,,,12001.0000,12500.0000,2279310.0000,"Normal Shipping"
TWN,*,,,,4001.0000,4500.0000,1012110.0000,"Normal Shipping"
TWN,*,,,,0.0000,500.0000,469590.0000,"Express Saver"
TWN,*,,,,8001.0000,8500.0000,2157430.0000,"Express Saver"
TWN,*,,,,11501.0000,12000.0000,2200110.0000,"Normal Shipping"
TWN,*,,,,3501.0000,4000.0000,932910.0000,"Normal Shipping"
